	val_nre	test_nre	time
1902	0.2678541636821536	0.2863680174375539	0.002051830291748047
1903	0.2679790799706465	0.28634801539647775	0.0020368099212646484
1904	0.2680280609010721	0.28631250053393015	0.002033710479736328
1905	0.2682818094615154	0.2866050111932322	0.0020606517791748047
1906	0.26846044405087144	0.28682162209358963	0.0020520687103271484
1907	0.2684696094255815	0.2867791531829939	0.0020530223846435547
1908	0.26851618126722904	0.2867388629391031	0.0020339488983154297
1909	0.26851347978828677	0.28671568042221013	0.0020532608032226562
1910	0.2685054689131537	0.28669558886297614	0.0020868778228759766
1911	0.26880528098426104	0.2869939054104986	0.0020415782928466797
1912	0.269256933687335	0.2875135046614511	0.002044677734375
1913	0.2698501332879415	0.28807995326949126	0.002186298370361328
1914	0.2699071828697955	0.2880723737609399	0.002096891403198242
1915	0.2705563496485236	0.28873683936059596	0.0020651817321777344
1916	0.27115577592731993	0.2894290486660982	0.002022981643676758
1917	0.27180230712840575	0.2901309537457681	0.0020530223846435547
1918	0.27247211274462696	0.29083222637346606	0.002047300338745117
1919	0.273194399808561	0.2915609171946242	0.002035856246948242
1920	0.273882554095264	0.2922570745724285	0.0020415782928466797
1921	0.27454653781849553	0.2929225848844081	0.002091646194458008
1922	0.27517156555448574	0.2935603464277342	0.002044200897216797
1923	0.27584840540221367	0.29427054475698355	0.0020449161529541016
1924	0.276491883281069	0.2949622998972638	0.002061128616333008
1925	0.27705653674667197	0.2955378163024594	0.0020503997802734375
1926	0.2776139926458493	0.29602294674290286	0.002041339874267578
1927	0.27760773765112806	0.29621741095705967	0.0020911693572998047
1928	0.2780460339330537	0.29661938187442993	0.002051115036010742
1929	0.27852447176251927	0.2970653843905115	0.0020389556884765625
1930	0.27899934008622523	0.2974852765029036	0.002039670944213867
1931	0.2794434627351748	0.2978914108389996	0.002065420150756836
1932	0.27966686828803794	0.2982133281773934	0.0020751953125
1933	0.27980968009425816	0.2983316232400709	0.0020418167114257812
1934	0.28001190213836136	0.29853031174742484	0.002065420150756836
1935	0.27998502628816846	0.298422090414554	0.002061128616333008
1936	0.280501899647525	0.2989521617663502	0.0020363330841064453
1937	0.28102630136612783	0.29953366182342234	0.002040863037109375
1938	0.2816063823569852	0.3000395425352377	0.0020647048950195312
1939	0.28217001339567244	0.3006076319542441	0.0020987987518310547
1940	0.2821631962471715	0.30054990035594537	0.002032041549682617
1941	0.28282426431253427	0.3011836968247346	0.0020394325256347656
1942	0.2833910989657383	0.3018454630707142	0.0020575523376464844
1943	0.284029716649025	0.30243367903090895	0.0020613670349121094
1944	0.2846248893935252	0.30296368919528815	0.002048969268798828
1945	0.2851569520731746	0.3034785036519826	0.0020351409912109375
1946	0.28568141614724096	0.30396767589576956	0.002052783966064453
1947	0.286156285414666	0.3044516193829045	0.0020542144775390625
1948	0.28642399411004227	0.30475670633352514	0.0020356178283691406
1949	0.286649485631642	0.3049423174135494	0.0020570755004882812
1950	0.28679835704700807	0.305072389917261	0.002045869827270508
1951	0.28656170324535574	0.3048419615399552	0.0020551681518554688
1952	0.2861009137697314	0.30443056578669	0.0020334720611572266
1953	0.2857096940743221	0.30395243190063215	0.002042055130004883
1954	0.2853919886477752	0.3036276167088739	0.002052783966064453
1955	0.2850543282801255	0.3032387011199908	0.0020439624786376953
1956	0.284727659225798	0.30291335240315853	0.002062082290649414
1957	0.2844181084691112	0.302597878271505	0.002051115036010742
1958	0.2842131452473943	0.30251871041062844	0.002048015594482422
1959	0.28408565618975734	0.30244083628554536	0.002427339553833008
1960	0.2841391968939676	0.302528391461744	0.002360105514526367
1961	0.2844624787849577	0.3027982884958368	0.0023584365844726562
1962	0.2845010176421785	0.30286448198062854	0.0023496150970458984
1963	0.28495905574824726	0.30336224263827	0.002345561981201172
1964	0.28551408235023845	0.3037990768564635	0.0023336410522460938
1965	0.28612826601359787	0.3043781725440359	0.002346038818359375
1966	0.2867538808686812	0.3050084035621396	0.0023674964904785156
1967	0.28740171051482255	0.30559763005474266	0.0023462772369384766
1968	0.28806603734787845	0.3062658646089264	0.002362489700317383
1969	0.2886884913558164	0.30691428334732823	0.0023522377014160156
1970	0.289214729387288	0.30749181526259095	0.002363920211791992
1971	0.28958808910300626	0.3078411336109853	0.0023589134216308594
1972	0.2899092081091368	0.30812051154948467	0.002350330352783203
1973	0.2898597216181719	0.3081002160517701	0.002367258071899414
1974	0.28981973048156784	0.3080503762744384	0.0023763179779052734
1975	0.28979508825746925	0.30798722384743926	0.0023775100708007812
1976	0.2896152925339374	0.30774326655925266	0.0020542144775390625
1977	0.2893736719885623	0.30756757583290356	0.0020339488983154297
1978	0.2893389731537738	0.30748250185990383	0.0020384788513183594
1979	0.2890213306202488	0.3071565391501084	0.002038240432739258
1980	0.28866217046843634	0.30683320657057783	0.002036571502685547
1981	0.28828114026046425	0.3064813687343863	0.002029895782470703
1982	0.2880046030091488	0.30620542329035266	0.0020334720611572266
1983	0.287757495477335	0.3059273531987898	0.002048969268798828
1984	0.2874174930887194	0.30558689159499486	0.0020520687103271484
1985	0.28725141249760355	0.30538073287262646	0.002039670944213867
1986	0.2872825610354589	0.3053439622961034	0.0020437240600585938
